title,url,offer_type,rating,review_count,old_price,new_price,JM
Motorola Moto G75 5g Dual Sim 256 Gb Negro 8 Gb Ram,https://www.mercadolibre.com.mx/motorola-moto-g75-5g-dual-sim-256-gb-negro-8-gb-ram/p/MLM45512984?pdp_filters=item_id%3AMLM2229385629#polycard_client=offers&deal_print_id=6daf8269-9fcc-4779-8421-66aa6ccd53b9&tracking_id=691d2552-508e-4271-9868-42aea56ecd82&wid=MLM2229385629&sid=offers,MÁS VENDIDO,4.7,206,0.0,3989.0,0
Cerave Oil Control Gel-crema Hidratante | Control De Brillo | Formula Ultra-ligera Para Piel Mixta | 52ml,https://www.mercadolibre.com.mx/cerave-oil-control-gel-crema-hidratante-control-de-brillo-formula-ultra-ligera-para-piel-mixta-52ml/p/MLM40425692?pdp_filters=item_id%3AMLM3444860090#polycard_client=offers&deal_print_id=6daf8269-9fcc-4779-8421-66aa6ccd53b9&tracking_id=691d2552-508e-4271-9868-42aea56ecd82&wid=MLM3444860090&sid=offers,OFERTA RELÁMPAGO,4.7,320,0.0,358.0,0
Notebook 15.6in Notebook Intel Celeron N5095 16g Ram 256g Ssd Color Plateado Vsap Vnjh1501,https://www.mercadolibre.com.mx/notebook-156in-notebook-intel-celeron-n5095-16g-ram-256g-ssd-color-plateado-vsap-vnjh1501/p/MLM38038635?pdp_filters=item_id%3AMLM3206081200#polycard_client=offers&deal_print_id=6daf8269-9fcc-4779-8421-66aa6ccd53b9&tracking_id=691d2552-508e-4271-9868-42aea56ecd82&wid=MLM3206081200&sid=offers,OFERTA DEL DÍA,4.7,196,0.0,4368.0,0
Escalera De Acero Tubular Tipo Tijera Plegable 3 Escalones Homex Color Blanco,https://www.mercadolibre.com.mx/escalera-de-acero-tubular-tipo-tijera-plegable-3-escalones-homex-color-blanco/p/MLM28296598?pdp_filters=item_id%3AMLM2712133496#polycard_client=offers&deal_print_id=6daf8269-9fcc-4779-8421-66aa6ccd53b9&tracking_id=691d2552-508e-4271-9868-42aea56ecd82&wid=MLM2712133496&sid=offers,MÁS VENDIDO,4.7,3736,0.0,559.0,0
Carriola Negra Con Portabebé Infanti Ana Plegado Compacto Color Negro Chasis Negro,https://www.mercadolibre.com.mx/carriola-negra-con-portabebe-infanti-ana-plegado-compacto-color-negro-chasis-negro/p/MLM39451276?pdp_filters=item_id%3AMLM3326567270#polycard_client=offers&deal_print_id=22b5e857-53a4-4c58-bfa8-9d49c04649d3&tracking_id=5f26cefe-cf1e-4cc7-9b40-071f69a97565&wid=MLM3326567270&sid=offers,MÁS VENDIDO,4.7,166,0.0,3879.0,0
Carriola Con Portabebé Infanti Ana Plegado Compacto Rosa Chasis Negro,https://click1.mercadolibre.com.mx/mclics/clicks/external/MLM/count?a=wwvjp7BweT%2BLW2TNFmC5mV8DTNuMflLL0sArS73Biz6aocQqI7VNGzBBY3xrAXKv37FR4s%2FW2tC9L87XJKkhzl5LUGJqAIqhin6jcHyYbJw50WNAe1w6%2FfA7uZ2Xf%2FHnP%2B0cLjvlGA7LdMAWfkTvTuetYd2pyq5ZI5LYHpCaCSvNTfgaaiUxZBjriyjnrais3OVlw%2BVEH0GO%2Fr9%2FgNH8NEyTINNN9T5eWk7mSeF68ni%2BpcUDjN%2BHNhYfWhJcHaSRgnf%2FbIRsGPhrxCl7p9MJ2HvayAiKiOF3RH2rdL0kQMHZU5WGimJt2oZeRsfyOdCNG3vEpHb3qBakBDIiZp6smt9AKKR5B0HglDkYB3BVEWlgA3DTzvZQCda8%2FanwPm02gN%2FdVspnlreXqIHIVhaJA%2F5tvNGuI6sqdTcDRk1kUzSeQEAwEzi9tmnUL9YpY%2BRI31Dt2qrh22SSZB%2FJs%2BT8Hwr492kpXbBnf73%2Buj%2B%2FtyIc9WTSIQHCqoWQWPoaIU03sSHdMGTA5NZ7%2FI92c7jmSuFRsBKc%2FnNCaXZUgA%3D%3D&url=https%3A%2F%2Fwww.mercadolibre.com.mx%2Fcarriola-con-portabebe-infanti-ana-plegado-compacto-rosa-chasis-negro%2Fp%2FMLM34230214%23wid%3DMLM2930059150%26sid%3Doffers%26searchVariation%3DMLM34230214%26position%3D5%26search_layout%3Dgrid%26deal_print_id%3D22b5e857-53a4-4c58-bfa8-9d49c04649d3%26tracking_id%3D5f26cefe-cf1e-4cc7-9b40-071f69a97565&lm=32328843#polycard_client=offers&deal_print_id=22b5e857-53a4-4c58-bfa8-9d49c04649d3&tracking_id=5f26cefe-cf1e-4cc7-9b40-071f69a97565&wid=MLM2930059150&sid=offers,na,4.8,224,0.0,3879.0,0
Xiaomi Redmi Note 11e Pro 5g Dual Sim 128 Gb Negro 8 Gb Ram,https://www.mercadolibre.com.mx/xiaomi-redmi-note-11e-pro-5g-dual-sim-128-gb-negro-8-gb-ram/p/MLM22827199?pdp_filters=item_id%3AMLM3675733846#polycard_client=offers&deal_print_id=22b5e857-53a4-4c58-bfa8-9d49c04649d3&tracking_id=5f26cefe-cf1e-4cc7-9b40-071f69a97565&wid=MLM3675733846&sid=offers,na,4.5,1936,0.0,3170.0,0
Refrigerador Automático 300l Dark Silver Mabe Rma300fj Color Plateado,https://www.mercadolibre.com.mx/refrigerador-automatico-300l-dark-silver-mabe-rma300fj-color-plateado/p/MLM25972565?pdp_filters=item_id%3AMLM2437284144#polycard_client=offers&deal_print_id=22b5e857-53a4-4c58-bfa8-9d49c04649d3&tracking_id=5f26cefe-cf1e-4cc7-9b40-071f69a97565&wid=MLM2437284144&sid=offers,MÁS VENDIDO,4.8,199,0.0,8574.0,0
"Testo Vitaminas Para Hombres | Completo Con 10 Ingredientes | Maca Negra, Fenogreco, Creatina, Arginina, Cúrcuma (curcumina), Zinc Y Más | Precursor Natural | Testosterona - Testosterone - 180 Cápsula",https://www.mercadolibre.com.mx/testo-vitaminas-para-hombres-completo-con-10-ingredientes-maca-negra-fenogreco-creatina-arginina-curcuma-curcumina-zinc-y-mas-precursor-natural-testosterona-testosterone-180-capsula/p/MLM26809139?pdp_filters=item_id%3AMLM1950619679#polycard_client=offers&deal_print_id=22b5e857-53a4-4c58-bfa8-9d49c04649d3&tracking_id=5f26cefe-cf1e-4cc7-9b40-071f69a97565&wid=MLM1950619679&sid=offers,MÁS VENDIDO,4.5,5501,0.0,399.0,0
Taladro Atornillador De Impacto Inalámbrico 21v 2 Batería Miwod Miw-dz99 Amarillo,https://www.mercadolibre.com.mx/taladro-atornillador-de-impacto-inalambrico-21v-2-bateria-miwod-miw-dz99-amarillo/p/MLM37796345?pdp_filters=item_id%3AMLM3157419894#polycard_client=offers&deal_print_id=22b5e857-53a4-4c58-bfa8-9d49c04649d3&tracking_id=5f26cefe-cf1e-4cc7-9b40-071f69a97565&wid=MLM3157419894&sid=offers,MÁS VENDIDO,4.5,2824,0.0,473.0,0
"Ventilador De Techo E27 85-265v 40w Con Luz, Incluye Extensor Y Control Remoto Avanzado, Brillo 3000k-6500k/regulable, 3 Velocidades De Viento, Silencioso, Adecuado Para Sala De Estar, Dormitorio",https://www.mercadolibre.com.mx/ventilador-de-techo-e27-85-265v-40w-con-luz-incluye-extensor-y-control-remoto-avanzado-brillo-3000k-6500kregulable-3-velocidades-de-viento-silencioso-adecuado-para-sala-de-estar-dormitorio/p/MLM47017502?pdp_filters=item_id%3AMLM3591018334#polycard_client=offers&deal_print_id=22b5e857-53a4-4c58-bfa8-9d49c04649d3&tracking_id=5f26cefe-cf1e-4cc7-9b40-071f69a97565&wid=MLM3591018334&sid=offers,MÁS VENDIDO,4.6,420,0.0,290.0,0
Ventilador De Techo Keluona 1 Turbo Con 3 Palas De Plástico Color Blanco Estructura 26cm De Diámetro 1 127v,https://click1.mercadolibre.com.mx/mclics/clicks/external/MLM/count?a=sl3xgEu27o%2FbkfQpdAekHnlEmHuCP9iR8G%2FDL7zzdQNs%2BuTd5r1FpPLHkzoUwliDxAf0pvnFc2t4wRjbV7dkOHR5926LQQnkW%2FuyhtyJiDbMzWAqtpus%2FzgfjVkL%2FeAVt9EdEkRTKG1cVMK4pJlhGLv3XhAy9h1Rzlzzmv3gv9Ky%2BYXSWtM3XXCu%2B5jJxDMR2M%2FeHsE4%2FMAEYEIDVknpuZDbMcYDYeTkq1XqctJ%2BgxYQ92DmoDReVycS%2B2Kq1jUpKjpuO5t3e2BYoLThZrixg6ds%2BtR1YEynHSX5TrtvDGOG%2F0jPWUy552UGhHeITcO41XQU8uH6gQzah45xkDCU3vqVYkPCmfKuRMACGLJH%2FbxpqSlEpyGfJ4WP8fkrQuC7%2Fr5T1UjEsQwSehXHLt9RZ8IPbPejFZMaxetToYJYDdFeeQ8SOJx3s7V4R5Og30VwTAgUEmDG4THqW9j3zJpQmETnuebnQ%2FmDna69%2FnjQ6FH0Y1vCPwQ%2BnPP9uksgCDpi8H7%2BgrHVWMy%2B7pVH9CQol8doRuVY9714Ch17YP4%3D&url=https%3A%2F%2Fwww.mercadolibre.com.mx%2Fventilador-de-techo-keluona-1-turbo-con-3-palas-de-plastico-color-blanco-estructura-26cm-de-diametro-1-127v%2Fp%2FMLM43934426%23wid%3DMLM3585562354%26sid%3Doffers%26searchVariation%3DMLM43934426%26position%3D14%26search_layout%3Dgrid%26deal_print_id%3D22b5e857-53a4-4c58-bfa8-9d49c04649d3%26tracking_id%3D5f26cefe-cf1e-4cc7-9b40-071f69a97565&lm=1119720416#polycard_client=offers&deal_print_id=22b5e857-53a4-4c58-bfa8-9d49c04649d3&tracking_id=5f26cefe-cf1e-4cc7-9b40-071f69a97565&wid=MLM3585562354&sid=offers,na,4.3,122,0.0,144.0,0
Parrilla De Gas Xiudeen Xd5001 Estufa De Mesa 5 Quemadores Acero Inoxidable,https://click1.mercadolibre.com.mx/mclics/clicks/external/MLM/count?a=viH6z%2FCz4bqRkW6GBlYInhur3uA%2FNwjEZKMYl8CpIjZusVBTwl3%2FrJD1IlxxZMd0DFAnR%2FhPSR3na%2BjWl5aVhQno7GUiHC9iNgecpypXxOzNrYr%2B56iAA5DWH4sxwTNBKIrYxWt9KNvlHIUIeImxv3RIoErXL6TmUbdJbhnVOsAVlZgdtELvVaQLqggRZJ6ZkXu6tIe8%2FtB2RXlWRUVctnopvVXd8Hit3JzsPuzsfa10tLCzFl4NM6JfqTErcqnibHnp1TBLFIS8y%2BZUSdXYLqqcOOc8mmYbDL6p8fBcRv8XEzV3zZZPGlgdx7rphhRvE13%2FNsxCcFpOyJEf76fgtNZF%2BRX2LoT3vA%2B77GO34VpeRDrGwPtvZfLs8B%2BufZ3gRKqrOIe7oEUPbRvID44YLRLYr5Z0MJC5vvjaCam8dXUmIpz%2Bs28Ppms0V4AnWPrtlJHI4RVaQl%2Bc6rL0WHUkTVkYi06hrkIHZqb8BCalktOWAutgfBShZa5cs%2BdjZAtnNJFkiTd784RJ2NHySOlegqObD0S%2BCmOEQTwFZRvu&url=https%3A%2F%2Fwww.mercadolibre.com.mx%2Fparrilla-de-gas-xiudeen-xd5001-estufa-de-mesa-5-quemadores-acero-inoxidable%2Fp%2FMLM43871751%23wid%3DMLM3518218238%26sid%3Doffers%26searchVariation%3DMLM43871751%26position%3D15%26search_layout%3Dgrid%26deal_print_id%3D22b5e857-53a4-4c58-bfa8-9d49c04649d3%26tracking_id%3D5f26cefe-cf1e-4cc7-9b40-071f69a97565&lm=1004448200#polycard_client=offers&deal_print_id=22b5e857-53a4-4c58-bfa8-9d49c04649d3&tracking_id=5f26cefe-cf1e-4cc7-9b40-071f69a97565&wid=MLM3518218238&sid=offers,na,4.6,865,0.0,1569.0,0
Control Inalámbrico Xbox Series S/x/one Pulse Red Rojo,https://www.mercadolibre.com.mx/control-inalambrico-xbox-series-sxone-pulse-red-rojo/p/MLM17375584?pdp_filters=item_id%3AMLM963467809#polycard_client=offers&deal_print_id=22b5e857-53a4-4c58-bfa8-9d49c04649d3&tracking_id=5f26cefe-cf1e-4cc7-9b40-071f69a97565&wid=MLM963467809&sid=offers,MÁS VENDIDO,4.8,45364,0.0,1034.0,0
Rotomartillo Taladro De Impacto Cincelador Perforador Sds 1200w Con Accesorios Color Negro,https://www.mercadolibre.com.mx/rotomartillo-taladro-de-impacto-cincelador-perforador-sds-1200w-con-accesorios-color-negro/p/MLM37162201?pdp_filters=item_id%3AMLM3097092288#polycard_client=offers&deal_print_id=22b5e857-53a4-4c58-bfa8-9d49c04649d3&tracking_id=5f26cefe-cf1e-4cc7-9b40-071f69a97565&wid=MLM3097092288&sid=offers,MÁS VENDIDO,4.5,1417,0.0,799.0,0
Xiaomi Redmi 14c 4g 256gb 8gb Ram Dual Sim Versión Global En Color Verde,https://www.mercadolibre.com.mx/xiaomi-redmi-14c-4g-256gb-8gb-ram-dual-sim-version-global-en-color-verde/p/MLM41287332?pdp_filters=item_id%3AMLM2215350447#polycard_client=offers&deal_print_id=22b5e857-53a4-4c58-bfa8-9d49c04649d3&tracking_id=5f26cefe-cf1e-4cc7-9b40-071f69a97565&wid=MLM2215350447&sid=offers,MÁS VENDIDO,4.6,1906,0.0,2128.0,0
Parrilla/estufa Mesa De Gas De 4 Quemadores Envio Gratis Color Negro,https://www.mercadolibre.com.mx/parrillaestufa-mesa-de-gas-de-4-quemadores-envio-gratis-color-negro/p/MLM18592834?pdp_filters=item_id%3AMLM1361069817#polycard_client=offers&deal_print_id=22b5e857-53a4-4c58-bfa8-9d49c04649d3&tracking_id=5f26cefe-cf1e-4cc7-9b40-071f69a97565&wid=MLM1361069817&sid=offers,MÁS VENDIDO,4.6,7886,0.0,569.0,0
Batería De Cocina Ekco 32 Piezas Con Aluminio Antiadherente Color Golden Rose,https://www.mercadolibre.com.mx/bateria-de-cocina-ekco-32-piezas-con-aluminio-antiadherente-color-golden-rose/p/MLM32486305?pdp_filters=item_id%3AMLM2019005019#polycard_client=offers&deal_print_id=22b5e857-53a4-4c58-bfa8-9d49c04649d3&tracking_id=5f26cefe-cf1e-4cc7-9b40-071f69a97565&wid=MLM2019005019&sid=offers,MÁS VENDIDO,4.6,2701,0.0,1229.0,0
Ventilador De Torre Silencioso Hivento Con Control Remoto 3 Velocidades Oscilación 70° Temporizador 15h Ngro,https://www.mercadolibre.com.mx/ventilador-de-torre-silencioso-hivento-con-control-remoto-3-velocidades-oscilacion-70-temporizador-15h-ngro/p/MLM46208081?pdp_filters=item_id%3AMLM2294330107#polycard_client=offers&deal_print_id=22b5e857-53a4-4c58-bfa8-9d49c04649d3&tracking_id=5f26cefe-cf1e-4cc7-9b40-071f69a97565&wid=MLM2294330107&sid=offers,MÁS VENDIDO,4.6,271,0.0,881.0,0
Fregadero De Organizadores Cocina Tarja De Acero Inoxidable Bokoptyr 80*45*22cm Duradero Elegante Y De Alta Gama Adecuado Para Múltiples Escenarios Plateado,https://www.mercadolibre.com.mx/fregadero-de-organizadores-cocina-tarja-de-acero-inoxidable-bokoptyr-804522cm-duradero-elegante-y-de-alta-gama-adecuado-para-multiples-escenarios-plateado/p/MLM47252395?pdp_filters=item_id%3AMLM3600564826#polycard_client=offers&deal_print_id=22b5e857-53a4-4c58-bfa8-9d49c04649d3&tracking_id=5f26cefe-cf1e-4cc7-9b40-071f69a97565&wid=MLM3600564826&sid=offers,MÁS VENDIDO,4.7,554,0.0,2039.0,0
Mirage Nex Ehf120r|chf120r Blanco 127v,https://www.mercadolibre.com.mx/mirage-nex-ehf120rchf120r-blanco-127v/p/MLM19508510?pdp_filters=item_id%3AMLM3428024478#polycard_client=offers&deal_print_id=22b5e857-53a4-4c58-bfa8-9d49c04649d3&tracking_id=5f26cefe-cf1e-4cc7-9b40-071f69a97565&wid=MLM3428024478&sid=offers,MÁS VENDIDO,4.8,514,0.0,4959.0,0
Honor X8b Dual Sim 256 Gb Negro 8 Gb Ram,https://www.mercadolibre.com.mx/honor-x8b-dual-sim-256-gb-negro-8-gb-ram/p/MLM37974785?pdp_filters=item_id%3AMLM3382887254#polycard_client=offers&deal_print_id=22b5e857-53a4-4c58-bfa8-9d49c04649d3&tracking_id=5f26cefe-cf1e-4cc7-9b40-071f69a97565&wid=MLM3382887254&sid=offers,MÁS VENDIDO,4.7,3073,0.0,3549.0,0
Bocina Amazon Echo Show 5 3ra Generación 5.5 Pulgadas Azul Color Cloud Blue,https://www.mercadolibre.com.mx/bocina-amazon-echo-show-5-3ra-generacion-55-pulgadas-azul-color-cloud-blue/p/MLM26047900?pdp_filters=item_id%3AMLM1939305845#polycard_client=offers&deal_print_id=22b5e857-53a4-4c58-bfa8-9d49c04649d3&tracking_id=5f26cefe-cf1e-4cc7-9b40-071f69a97565&wid=MLM1939305845&sid=offers,MÁS VENDIDO,4.7,7378,0.0,1299.0,0
Maca Negra Peruana Orgánica 1000 Mg - Sin Azúcar Suplemento Alimenticio Vegano Testosterona 60 Cápsulas Beyond Vitamins,https://www.mercadolibre.com.mx/maca-negra-peruana-organica-1000-mg-sin-azucar-suplemento-alimenticio-vegano-testosterona-60-capsulas-beyond-vitamins/p/MLM34506937?pdp_filters=item_id%3AMLM2957768772#polycard_client=offers&deal_print_id=22b5e857-53a4-4c58-bfa8-9d49c04649d3&tracking_id=5f26cefe-cf1e-4cc7-9b40-071f69a97565&wid=MLM2957768772&sid=offers,OFERTA RELÁMPAGO,4.5,2111,0.0,179.0,0
Loción Limpiadora Cetaphil Facial Y Corporal 473ml,https://www.mercadolibre.com.mx/locion-limpiadora-cetaphil-facial-y-corporal-473ml/p/MLM20871376?pdp_filters=item_id%3AMLM2847565742#polycard_client=offers&deal_print_id=22b5e857-53a4-4c58-bfa8-9d49c04649d3&tracking_id=5f26cefe-cf1e-4cc7-9b40-071f69a97565&wid=MLM2847565742&sid=offers,MÁS VENDIDO,4.8,384,0.0,183.0,0
Carpa Toldo Plegable 3x3 Impermeable Y Reforzado Styrka Color Rojo,https://www.mercadolibre.com.mx/carpa-toldo-plegable-3x3-impermeable-y-reforzado-styrka-color-rojo/p/MLM26694467?pdp_filters=item_id%3AMLM2776022622#polycard_client=offers&deal_print_id=22b5e857-53a4-4c58-bfa8-9d49c04649d3&tracking_id=5f26cefe-cf1e-4cc7-9b40-071f69a97565&wid=MLM2776022622&sid=offers,MÁS VENDIDO,4.3,3438,0.0,999.0,0
Lavadora Semiautomática Hisense Dos Tinas 11 Kg Wsa1102pcn1 Color Blanco,https://www.mercadolibre.com.mx/lavadora-semiautomatica-hisense-dos-tinas-11-kg-wsa1102pcn1-color-blanco/p/MLM28747944?pdp_filters=item_id%3AMLM2247215889#polycard_client=offers&deal_print_id=22b5e857-53a4-4c58-bfa8-9d49c04649d3&tracking_id=5f26cefe-cf1e-4cc7-9b40-071f69a97565&wid=MLM2247215889&sid=offers,MÁS VENDIDO,4.8,115,0.0,3589.0,0
Shawty® Ventilador De Torre Silencioso Remoto Oscilante Vertical De 90° 5 Velocidades/3 Modos 9m/s Temporizador De 12 Horas Pantalla Led Ventiladores Torre Para El Hogar Oficina,https://www.mercadolibre.com.mx/shawty-ventilador-de-torre-silencioso-remoto-oscilante-vertical-de-90-5-velocidades3-modos-9ms-temporizador-de-12-horas-pantalla-led-ventiladores-torre-para-el-hogar-oficina/p/MLM45334820?pdp_filters=item_id%3AMLM2231654109#polycard_client=offers&deal_print_id=22b5e857-53a4-4c58-bfa8-9d49c04649d3&tracking_id=5f26cefe-cf1e-4cc7-9b40-071f69a97565&wid=MLM2231654109&sid=offers,MÁS VENDIDO,4.6,293,0.0,989.0,0
Laptop Asus 14 Pulgadas 4gb Ram 64gb Emmc Intel Celeron N4500 W11 Color Azul Marino,https://www.mercadolibre.com.mx/laptop-asus-14-pulgadas-4gb-ram-64gb-emmc-intel-celeron-n4500-w11-color-azul-marino/p/MLM39987239?pdp_filters=item_id%3AMLM3433781452#polycard_client=offers&deal_print_id=22b5e857-53a4-4c58-bfa8-9d49c04649d3&tracking_id=5f26cefe-cf1e-4cc7-9b40-071f69a97565&wid=MLM3433781452&sid=offers,MÁS VENDIDO,4.4,221,0.0,2999.0,0
Colchón Matrimonial En Caja Memory Foam Tecnología Comfort Foam 190x135x23 Cm 6 Capas De Espuma De Alta Densidad Firmeza Media Colordreams,https://www.mercadolibre.com.mx/colchon-matrimonial-en-caja-memory-foam-tecnologia-comfort-foam-190x135x23-cm-6-capas-de-espuma-de-alta-densidad-firmeza-media-colordreams/p/MLM22799970?pdp_filters=item_id%3AMLM3507289724#polycard_client=offers&deal_print_id=22b5e857-53a4-4c58-bfa8-9d49c04649d3&tracking_id=5f26cefe-cf1e-4cc7-9b40-071f69a97565&wid=MLM3507289724&sid=offers,MÁS VENDIDO,4.7,206,0.0,4221.0,0
Suplement Dymatize Whey Protein Iso-100 2.3kg Sabor Vainilla Gourmet,https://www.mercadolibre.com.mx/suplement-dymatize-whey-protein-iso-100-23kg-sabor-vainilla-gourmet/p/MLM34964551?pdp_filters=item_id%3AMLM1874108409#polycard_client=offers&deal_print_id=22b5e857-53a4-4c58-bfa8-9d49c04649d3&tracking_id=5f26cefe-cf1e-4cc7-9b40-071f69a97565&wid=MLM1874108409&sid=offers,MÁS VENDIDO,4.8,3732,0.0,1888.0,0
Ventilador Techo Negro Mate Aspas Negro / Madera Led 42,https://www.mercadolibre.com.mx/ventilador-techo-negro-mate-aspas-negro-madera-led-42/p/MLM19048547?pdp_filters=item_id%3AMLM1422122640#polycard_client=offers&deal_print_id=22b5e857-53a4-4c58-bfa8-9d49c04649d3&tracking_id=5f26cefe-cf1e-4cc7-9b40-071f69a97565&wid=MLM1422122640&sid=offers,MÁS VENDIDO,4.2,1204,0.0,1018.0,0
Apple iPhone 16 Pro (256 Gb) - Titanio Negro - Distribuidor Autorizado,https://www.mercadolibre.com.mx/apple-iphone-16-pro-256-gb-titanio-negro-distribuidor-autorizado/p/MLM1040287834?pdp_filters=item_id%3AMLM2139644199#polycard_client=offers&deal_print_id=22b5e857-53a4-4c58-bfa8-9d49c04649d3&tracking_id=5f26cefe-cf1e-4cc7-9b40-071f69a97565&wid=MLM2139644199&sid=offers,na,4.7,1178,0.0,26989.0,0
Reloj Inteligente Cubot Smartwatch C28 Resistente Al Agua,https://www.mercadolibre.com.mx/reloj-inteligente-cubot-smartwatch-c28-resistente-al-agua/p/MLM42636669?pdp_filters=item_id%3AMLM3530222382#polycard_client=offers&deal_print_id=22b5e857-53a4-4c58-bfa8-9d49c04649d3&tracking_id=5f26cefe-cf1e-4cc7-9b40-071f69a97565&wid=MLM3530222382&sid=offers,MÁS VENDIDO,4.6,672,0.0,549.0,0
Laptop Hp 255 G9 Amd Ryzen 5 5625u 24gb Ram 512gb Ssd 15.6 Windows 11 Home Mouse Dxt Teclado En Español,https://www.mercadolibre.com.mx/laptop-hp-255-g9-amd-ryzen-5-5625u-24gb-ram-512gb-ssd-156-windows-11-home-mouse-dxt-teclado-en-espanol/p/MLM43990880?pdp_filters=item_id%3AMLM2199153395#polycard_client=offers&deal_print_id=f0de938d-bded-4590-9daf-21195d9715a2&tracking_id=6185f10b-18dc-4bb2-9ed4-5a48e8bf4373&wid=MLM2199153395&sid=offers,MÁS VENDIDO,4.8,159,0.0,9359.0,0
Bocina Jbl Xtreme 4 Portátil Con Bluetooth Waterproof Negra 127v,https://www.mercadolibre.com.mx/bocina-jbl-xtreme-4-portatil-con-bluetooth-waterproof-negra-127v/p/MLM44712105?pdp_filters=item_id%3AMLM2311628569#polycard_client=offers&deal_print_id=f0de938d-bded-4590-9daf-21195d9715a2&tracking_id=6185f10b-18dc-4bb2-9ed4-5a48e8bf4373&wid=MLM2311628569&sid=offers,MÁS VENDIDO,4.7,988,0.0,4699.0,0
Audífonos In-ear Bluetooth Inalámbrico Gamer Anker Soundcore P20i Con Manos Libres 10mm Diafragmas Bluetooth 5.3 Bass Potente 30h 2 Micros Ia Cancelación De Ruido Sonido De Calidad Color Negro,https://click1.mercadolibre.com.mx/mclics/clicks/external/MLM/count?a=GbnhYDT6G1vzRskJ85xPQuWuwX9i6zW7D8HbXQxBtBzhbLvS6V0Ef80V2poqPvbOGpz%2FvyRzLLysm6lVeVdlXnP2YXcL2cuGoy6tlrkd%2BmkxZFOLOQPjoolhQYFwfl7ULpIfQettc5vVY1L%2BhoiHHbMbbMg0t6MbX3zeFjBgSOW7vabzXKzt1lVoiONjNWYnfOyKH2YtLY0N4qEWrmfqv4jrTYfbR0aDTQMHfXmC3p8rNl5rrsX35oTfBGd1fGD%2BZF86NwhhZ5a29bEWfyuyQOjis%2BbWoyj84lXfB%2B41aOziU6FFTMikCXXMsq%2Fku0aIgcUhCNjKd2%2BmkQMNhgescWflOj2n3qC%2FAmd2kvF2KkKVpS9u3JckEZqje1NLMRr55mZOtOuy2YCdoY%2FEQ9UsTjR4ivzvcSz8RZIWDu8p4BJvHkVAITGnUsI%2BOgiv5oIhAGlTIDHlgZAibRt45V8pgbuIVUTMAeql29r5nMw79rtjjsyiWTvfp5fVC64Mn%2BrDVjsWj%2BdBTQSpkm7K4yNODyjVpz38kgGibvTZWw%3D%3D&url=https%3A%2F%2Fwww.mercadolibre.com.mx%2Faudifonos-in-ear-bluetooth-inalambrico-gamer-anker-soundcore-p20i-con-manos-libres-10mm-diafragmas-bluetooth-53-bass-potente-30h-2-micros-ia-cancelacion-de-ruido-sonido-de-calidad-color-negro%2Fp%2FMLM24028629%23wid%3DMLM2850771340%26sid%3Doffers%26searchVariation%3DMLM24028629%26position%3D4%26search_layout%3Dgrid%26deal_print_id%3Df0de938d-bded-4590-9daf-21195d9715a2%26tracking_id%3D6185f10b-18dc-4bb2-9ed4-5a48e8bf4373&lm=-1688510250#polycard_client=offers&deal_print_id=f0de938d-bded-4590-9daf-21195d9715a2&tracking_id=6185f10b-18dc-4bb2-9ed4-5a48e8bf4373&wid=MLM2850771340&sid=offers,OFERTA DEL DÍA,4.7,1455,0.0,404.0,0
"Bocina Portátil Aiwa Aws600bt Cilíndrica Negro, 600w, Bluetooth, Usb, Resistente Al Agua, Con Luces Led",https://click1.mercadolibre.com.mx/mclics/clicks/external/MLM/count?a=rh4%2FKtyTeBBKPrfq2SKsh5q2tGsyaEmBzjLNpMsTF%2FkZ0PV7RbJNEjIWVeeBCZ5w7lGyccxgXUiN8aT0cPXFXqVMNXfbdnlbGH%2FF1G%2BfN%2FH8r63Jq0dcCHrvVGPx7pWnG4ifrfrfd%2BtjdOgsh26wjRbpV7fbzNdkNjVpuxw6sbSjzfPxjzYPB1OlE1d7pBDZiG9m1rjy9g85ydzxxgUfrPzmjYCGnGFWMwG5Q6R8VsspbZiWn%2Bx2vD%2B5teMj5xKdG%2FzK%2BSHECoCWnXwkroGEola2TbDy76kwIeTjH3Z579hoCSNd3n5hmkLN2vMoycwuDeONOGfb0pjSH4naEodt7bCZll4JL%2BUnEyPLxcAy%2B3zp87ip7pEkNQrukracbdRL%2FHmoRO0aqq%2Fuu5vvNTS7oQdaVMi8dD4tMWMMaOwNuBY7Qpe0Za%2BN%2B53lzxa4C2aqz4LBGAKTyp3xXK%2BgUUiR6P%2BC2my5QoWic6W2bfHSwzkiT4LpKN2Iqheu%2FTtwPv8MXgDX6GMoGZz4TpDR4U3Y5qWA5Q14mO1FZ8I2YmQ%3D&url=https%3A%2F%2Fwww.mercadolibre.com.mx%2Fbocina-portatil-aiwa-aws600bt-cilindrica-negro-600w-bluetooth-usb-resistente-al-agua-con-luces-led%2Fp%2FMLM24744289%23wid%3DMLM2597936606%26sid%3Doffers%26searchVariation%3DMLM24744289%26position%3D6%26search_layout%3Dgrid%26deal_print_id%3Df0de938d-bded-4590-9daf-21195d9715a2%26tracking_id%3D6185f10b-18dc-4bb2-9ed4-5a48e8bf4373&lm=-1137729935#polycard_client=offers&deal_print_id=f0de938d-bded-4590-9daf-21195d9715a2&tracking_id=6185f10b-18dc-4bb2-9ed4-5a48e8bf4373&wid=MLM2597936606&sid=offers,na,4.7,2070,0.0,950.0,0
